Class,Order,Family,Genus
Eurotiomycetes,Verrucariales,Verrucariaceae,Wahlenbergiella
Eurotiomycetes,Verrucariales,Verrucariaceae,Willeya
Eurotiomycetes,Verrucariales,incertae sedis,Botryolepraria
Eurotiomycetes,Verrucariales,incertae sedis,Kalbiana
Eurotiomycetes,Incertae sedis,Dactylosporaceae,Dactylospora
Eurotiomycetes,Incertae sedis,Dactylosporaceae,Sclerococcum
Eurotiomycetes,Incertae sedis,Rhynchostomataceae,Rhynchomeliola
Eurotiomycetes,Incertae sedis,Rhynchostomataceae,Rhynchostoma
Eurotiomycetes,Incertae sedis,Incertae sedis,Neocladophialophora
Eurotiomycetes,Incertae sedis,Incertae sedis,Sarcinomyces
Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum
Geoglossomycetes,Geoglossales,Geoglossaceae,Glutinoglossum
Geoglossomycetes,Geoglossales,Geoglossaceae,Hemileucoglossum
Geoglossomycetes,Geoglossales,Geoglossaceae,Leucoglossum
Geoglossomycetes,Geoglossales,Geoglossaceae,Maasoglossum
Geoglossomycetes,Geoglossales,Geoglossaceae,Sabuloglossum
Geoglossomycetes,Geoglossales,Geoglossaceae,Sarcoleotia
Geoglossomycetes,Geoglossales,Geoglossaceae,Trichoglossum
Geoglossomycetes,Incertae sedis,Incertae sedis,Nothomitra
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Autoicomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Ceratomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Drepanomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Eusynaptomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Helodiomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Phurmomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Plectomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Rhynchophoromyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Synaptomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Tettigomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Thaumasiomyces
Laboulbeniomycetes,Laboulbeniales,Ceratomycetaceae,Thripomyces
Laboulbeniomycetes,Laboulbeniales,Euceratomycetaceae,Cochliomyces
Laboulbeniomycetes,Laboulbeniales,Euceratomycetaceae,Colonomyces
Laboulbeniomycetes,Laboulbeniales,Euceratomycetaceae,Euceratomyces
Laboulbeniomycetes,Laboulbeniales,Euceratomycetaceae,Euzodiomyces
Laboulbeniomycetes,Laboulbeniales,Euceratomycetaceae,Pseudoecteinomyces
Laboulbeniomycetes,Laboulbeniales,Herpomycetaceae,Herpomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Acallomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Acompsomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Acrogynomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Amorphomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Amphimyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Apatelomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Apatomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Aphanandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Aporomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Arthrorhynchus
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Asaphomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Autophagomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Balazusia
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Benjaminiomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Blasticomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Botryandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Camptomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Cantharomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Capillistichus
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Carpophoromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Cesariella
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Chaetarthriomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Chaetomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Chitonomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Clematomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Clonophoromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Columnomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Compsomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Coreomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Coreomycetopsis
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Corethromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Corylophomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Cryptandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Cucujomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Cupulomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Dermapteromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Diandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Diaphoromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Diclonomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Dimeromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Dimorphomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Dioicomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Diphymyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Diplomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Diplopodomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Dipodomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Distolomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Dixomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Ecteinomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Enarthromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Eucantharomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Euhaplomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Eumonoicomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Euphoriomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Fanniomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Filariomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Gloeandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Haplomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Hesperomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Histeridomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Homaromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Hydraeomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Hydrophilomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Idiomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Ilyomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Ilytheomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Kainomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Kleidiomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Kruphaiomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Kyphomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Laboulbenia
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Limnaiomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Majewskia
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Meionomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Microsomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Mimeomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Misgomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Monandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Monoicomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Nanomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Neohaplomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Nycteromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Ormomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Osoriomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Parvomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Peyritschiella
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Phalacrichomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Phaulomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Picardella
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Polyandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Polyascomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Porophoromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Prolixandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Pselaphidomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Rhachomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Rhipidiomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Rhizomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Rhizopodomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Rickia
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Rossiomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Sandersoniomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Scalenomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Scaphidiomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Scelophoromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Scepastocarpus
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Siemaszkoa
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Smeringomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Sphaleromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Stemmatomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Stichomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Stigmatomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Sugiyamaemyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Symplectromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Sympodomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Synandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Tavaresiella
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Teratomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Tetrandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Trenomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Triainomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Triceromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Trochoideomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Troglomyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Zeugandromyces
Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,Zodiomyces
Laboulbeniomycetes,Laboulbeniales,Teratomyceteae,Rodaucea
Laboulbeniomycetes,Laboulbeniales,Incertae sedis,Cainomyces
Laboulbeniomycetes,Pyxidiophorales,Pyxidiophoraceae,Gliocephalis
Laboulbeniomycetes,Pyxidiophorales,Pyxidiophoraceae,Mycorhynchidium
Laboulbeniomycetes,Pyxidiophorales,Pyxidiophoraceae,Pleurocatena
Laboulbeniomycetes,Pyxidiophorales,Pyxidiophoraceae,Pyxidiophora
Laboulbeniomycetes,Incertae sedis,Incertae sedis,Laboulbeniopsis
Lecanoromycetes,Acarosporales,Acarosporaceae,Acarospora
Lecanoromycetes,Acarosporales,Acarosporaceae,Caeruleum
Lecanoromycetes,Acarosporales,Acarosporaceae,Glypholecia
Lecanoromycetes,Acarosporales,Acarosporaceae,Lithoglypha
Lecanoromycetes,Acarosporales,Acarosporaceae,Myriospora
Lecanoromycetes,Acarosporales,Acarosporaceae,Pleopsidium
Lecanoromycetes,Acarosporales,Acarosporaceae,Polysporina
Lecanoromycetes,Acarosporales,Acarosporaceae,Sarcogyne
Lecanoromycetes,Acarosporales,Acarosporaceae,Thelocarpella
Lecanoromycetes,Acarosporales,Acarosporaceae,Timdalia
Lecanoromycetes,Acarosporales,Acarosporaceae,Trimmatothelopsis
Lecanoromycetes,Acarosporales,Eigleraceae,Eiglera
Lecanoromycetes,Arctomiales,Arctomiaceae,Arctomia
Lecanoromycetes,Arctomiales,Arctomiaceae,Gregorella
Lecanoromycetes,Arctomiales,Arctomiaceae,Wawea
Lecanoromycetes,Baeomycetales,Baeomycetaceae,Ainoa
Lecanoromycetes,Baeomycetales,Baeomycetaceae,Anamylopsora
Lecanoromycetes,Baeomycetales,Baeomycetaceae,Baeomyces
Lecanoromycetes,Baeomycetales,Baeomycetaceae,Parainoa
Lecanoromycetes,Baeomycetales,Baeomycetaceae,Phyllobaeis
Lecanoromycetes,Baeomycetales,Cameroniaceae,Cameronia
Lecanoromycetes,Candelariales,Candelariaceae,Candelaria
Lecanoromycetes,Candelariales,Candelariaceae,Candelariella
Lecanoromycetes,Candelariales,Candelariaceae,Candelina
Lecanoromycetes,Candelariales,Candelariaceae,Placomaronea
Lecanoromycetes,Candelariales,Pycnoraceae,Pycnora
Lecanoromycetes,Caliciales,Caliciaceae,Acolium
Lecanoromycetes,Caliciales,Caliciaceae,Acroscyphus
Lecanoromycetes,Caliciales,Caliciaceae,Allocalicium
Lecanoromycetes,Caliciales,Caliciaceae,Amandinea
Lecanoromycetes,Caliciales,Caliciaceae,Australiaena
Lecanoromycetes,Caliciales,Caliciaceae,Baculifera
Lecanoromycetes,Caliciales,Caliciaceae,Buellia
Lecanoromycetes,Caliciales,Caliciaceae,Calicium
Lecanoromycetes,Caliciales,Caliciaceae,Chrismofulvea
Lecanoromycetes,Caliciales,Caliciaceae,Ciposia
Lecanoromycetes,Caliciales,Caliciaceae,Cratiria
Lecanoromycetes,Caliciales,Caliciaceae,Cyphelium
Lecanoromycetes,Caliciales,Caliciaceae,Dermatiscum
Lecanoromycetes,Caliciales,Caliciaceae,Dermiscellum
Lecanoromycetes,Caliciales,Caliciaceae,Dimelaena
Lecanoromycetes,Caliciales,Caliciaceae,Diploicia
Lecanoromycetes,Caliciales,Caliciaceae,Diplotomma
Lecanoromycetes,Caliciales,Caliciaceae,Dirinaria
Lecanoromycetes,Caliciales,Caliciaceae,Endohyalina
Lecanoromycetes,Caliciales,Caliciaceae,Fluctua
Lecanoromycetes,Caliciales,Caliciaceae,Gassicurtia
Lecanoromycetes,Caliciales,Caliciaceae,Hypoflavia
Lecanoromycetes,Caliciales,Caliciaceae,Monerolechia
Lecanoromycetes,Caliciales,Caliciaceae,Orcularia
Lecanoromycetes,Caliciales,Caliciaceae,Pseudothelomma
Lecanoromycetes,Caliciales,Caliciaceae,Pyxine
Lecanoromycetes,Caliciales,Caliciaceae,Redonia
Lecanoromycetes,Caliciales,Caliciaceae,Santessonia
Lecanoromycetes,Caliciales,Caliciaceae,Sculptolumina
Lecanoromycetes,Caliciales,Caliciaceae,Sphinctrinopsis
Lecanoromycetes,Caliciales,Caliciaceae,Stigmatochroma
Lecanoromycetes,Caliciales,Caliciaceae,Tetramelas
Lecanoromycetes,Caliciales,Caliciaceae,Texosporium
Lecanoromycetes,Caliciales,Caliciaceae,Thelomma
Lecanoromycetes,Caliciales,Caliciaceae,Tholurna
Lecanoromycetes,Caliciales,Physciaceae,Anaptychia
Lecanoromycetes,Caliciales,Physciaceae,Coscinocladium
Lecanoromycetes,Caliciales,Physciaceae,Culbersonia
Lecanoromycetes,Caliciales,Physciaceae,Heterodermia
Lecanoromycetes,Caliciales,Physciaceae,Hyperphyscia
Lecanoromycetes,Caliciales,Physciaceae,Kashiwadia
Lecanoromycetes,Caliciales,Physciaceae,Leucodermia
Lecanoromycetes,Caliciales,Physciaceae,Mischoblastia
Lecanoromycetes,Caliciales,Physciaceae,Mobergia
Lecanoromycetes,Caliciales,Physciaceae,Oxnerella
Lecanoromycetes,Caliciales,Physciaceae,Phaeophyscia
Lecanoromycetes,Caliciales,Physciaceae,Phaeorrhiza
Lecanoromycetes,Caliciales,Physciaceae,Physcia
Lecanoromycetes,Caliciales,Physciaceae,Physciella
Lecanoromycetes,Caliciales,Physciaceae,Physconia
Lecanoromycetes,Caliciales,Physciaceae,Polyblastidium
Lecanoromycetes,Caliciales,Physciaceae,Rinodina
Lecanoromycetes,Caliciales,Physciaceae,Rinodinella
Lecanoromycetes,Caliciales,Physciaceae,Tornabea
Lecanoromycetes,Hymeneliales,Hymeneliaceae,Hymenelia
Lecanoromycetes,Hymeneliales,Hymeneliaceae,Ionaspis
Lecanoromycetes,Hymeneliales,Hymeneliaceae,Tremolecia
Lecanoromycetes,Lecanorales,Biatorellaceae,Biatorella
Lecanoromycetes,Lecanorales,Bruceomycetaceae,Bruceomyces
Lecanoromycetes,Lecanorales,Carbonicolaceae,Carbonicola
Lecanoromycetes,Lecanorales,Catillariaceae,Austrolecia
Lecanoromycetes,Lecanorales,Catillariaceae,Catillaria
Lecanoromycetes,Lecanorales,Catillariaceae,Placolecis
Lecanoromycetes,Lecanorales,Catillariaceae,Solenopsora
Lecanoromycetes,Lecanorales,Catillariaceae,Xanthopsorella
Lecanoromycetes,Lecanorales,Cladoniaceae,Calathaspis
Lecanoromycetes,Lecanorales,Cladoniaceae,Carassea
Lecanoromycetes,Lecanorales,Cladoniaceae,Cetradonia
Lecanoromycetes,Lecanorales,Cladoniaceae,Cladia
Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia
Lecanoromycetes,Lecanorales,Cladoniaceae,Gymnoderma
Lecanoromycetes,Lecanorales,Cladoniaceae,Heteromyces
Lecanoromycetes,Lecanorales,Cladoniaceae,Metus
Lecanoromycetes,Lecanorales,Cladoniaceae,Myelorrhiza
Lecanoromycetes,Lecanorales,Cladoniaceae,Notocladonia
Lecanoromycetes,Lecanorales,Cladoniaceae,Pilophorus
Lecanoromycetes,Lecanorales,Cladoniaceae,Pycnothelia
Lecanoromycetes,Lecanorales,Cladoniaceae,Sphaerophoropsis
Lecanoromycetes,Lecanorales,Cladoniaceae,Squamella
Lecanoromycetes,Lecanorales,Cladoniaceae,Thysanothecium
Lecanoromycetes,Lecanorales,Gypsoplacaceae,Gypsoplaca
Lecanoromycetes,Lecanorales,Haematommataceae,Haematomma
Lecanoromycetes,Lecanorales,Lecanoraceae,Ameliella
Lecanoromycetes,Lecanorales,Lecanoraceae,Bryodina
Lecanoromycetes,Lecanorales,Lecanoraceae,Bryonora
Lecanoromycetes,Lecanorales,Lecanoraceae,Cladidium
Lecanoromycetes,Lecanorales,Lecanoraceae,Claurouxia
Lecanoromycetes,Lecanorales,Lecanoraceae,Clauzadeana
Lecanoromycetes,Lecanorales,Lecanoraceae,Edrudia
Lecanoromycetes,Lecanorales,Lecanoraceae,Huea
Lecanoromycetes,Lecanorales,Lecanoraceae,Japewiella
Lecanoromycetes,Lecanorales,Lecanoraceae,Lecanora
Lecanoromycetes,Lecanorales,Lecanoraceae,Lecidella
Lecanoromycetes,Lecanorales,Lecanoraceae,Miriquidica
Lecanoromycetes,Lecanorales,Lecanoraceae,Myriolecis
Lecanoromycetes,Lecanorales,Lecanoraceae,Myrionora
Lecanoromycetes,Lecanorales,Lecanoraceae,Palicella
Lecanoromycetes,Lecanorales,Lecanoraceae,Protoparmeliopsis
Lecanoromycetes,Lecanorales,Lecanoraceae,Kondr.
Lecanoromycetes,Lecanorales,Lecanoraceae,Psorinia
Lecanoromycetes,Lecanorales,Lecanoraceae,Punctonora
Lecanoromycetes,Lecanorales,Lecanoraceae,Pyrrhospora
Lecanoromycetes,Lecanorales,Lecanoraceae,Rhizoplaca
Lecanoromycetes,Lecanorales,Lecanoraceae,Sagema
Lecanoromycetes,Lecanorales,Lecanoraceae,Traponora
Lecanoromycetes,Lecanorales,Lecanoraceae,Tylothallia
Lecanoromycetes,Lecanorales,Lecanoraceae,Vainionora
Lecanoromycetes,Lecanorales,Malmideaceae,Cheiromycina
Lecanoromycetes,Lecanorales,Malmideaceae,Kalbionora
Lecanoromycetes,Lecanorales,Malmideaceae,Malmidea
Lecanoromycetes,Lecanorales,Malmideaceae,Savoronala
Lecanoromycetes,Lecanorales,Megalariaceae,Catillochroma
Lecanoromycetes,Lecanorales,Megalariaceae,Megalaria
Lecanoromycetes,Lecanorales,Megalariaceae,Tasmidella
Lecanoromycetes,Lecanorales,Pachyascaceae,Pachyascus
Lecanoromycetes,Lecanorales,Parmeliaceae,Allantoparmelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Anzia
Lecanoromycetes,Lecanorales,Parmeliaceae,Arctoparmelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Asahinea
Lecanoromycetes,Lecanorales,Parmeliaceae,Austromelanelixia
Lecanoromycetes,Lecanorales,Parmeliaceae,Austroparmelina
Lecanoromycetes,Lecanorales,Parmeliaceae,Brodoa
Lecanoromycetes,Lecanorales,Parmeliaceae,Bryocaulon
Lecanoromycetes,Lecanorales,Parmeliaceae,Bryoria
Lecanoromycetes,Lecanorales,Parmeliaceae,Bulbothrix
Lecanoromycetes,Lecanorales,Parmeliaceae,Canoparmelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Cetraria
Lecanoromycetes,Lecanorales,Parmeliaceae,Cetrariella
Lecanoromycetes,Lecanorales,Parmeliaceae,J.C.
Lecanoromycetes,Lecanorales,Parmeliaceae,Cetrelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Coelopogon
Lecanoromycetes,Lecanorales,Parmeliaceae,Cornicularia
Lecanoromycetes,Lecanorales,Parmeliaceae,Dactylina
Lecanoromycetes,Lecanorales,Parmeliaceae,Davidgallowaya
Lecanoromycetes,Lecanorales,Parmeliaceae,Emodomelanelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Esslingeriana
Lecanoromycetes,Lecanorales,Parmeliaceae,Evernia
Lecanoromycetes,Lecanorales,Parmeliaceae,Everniopsis
Lecanoromycetes,Lecanorales,Parmeliaceae,Flavoparmelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Flavopunctelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Himantormia
Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia
Lecanoromycetes,Lecanorales,Parmeliaceae,Hypotrachyna
Lecanoromycetes,Lecanorales,Parmeliaceae,Imshaugia
Lecanoromycetes,Lecanorales,Parmeliaceae,Letharia
Lecanoromycetes,Lecanorales,Parmeliaceae,Lethariella
Lecanoromycetes,Lecanorales,Parmeliaceae,Maronina
Lecanoromycetes,Lecanorales,Parmeliaceae,Melanelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Melanelixia
Lecanoromycetes,Lecanorales,Parmeliaceae,Melanohalea
Lecanoromycetes,Lecanorales,Parmeliaceae,Menegazzia
Lecanoromycetes,Lecanorales,Parmeliaceae,Montanelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Myelochroa
Lecanoromycetes,Lecanorales,Parmeliaceae,Nephromopsis
Lecanoromycetes,Lecanorales,Parmeliaceae,Karnefelt
Lecanoromycetes,Lecanorales,Parmeliaceae,Flavocetraria
Lecanoromycetes,Lecanorales,Parmeliaceae,D.D.
Lecanoromycetes,Lecanorales,Parmeliaceae,Karnefelt;
Lecanoromycetes,Lecanorales,Parmeliaceae,Gyeln.)
Lecanoromycetes,Lecanorales,Parmeliaceae,Nipponoparmelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Nodobryoria
Lecanoromycetes,Lecanorales,Parmeliaceae,Notoparmelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Omphalodium
Lecanoromycetes,Lecanorales,Parmeliaceae,Omphalora
Lecanoromycetes,Lecanorales,Parmeliaceae,Oropogon
Lecanoromycetes,Lecanorales,Parmeliaceae,Pannoparmelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelia
Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelina
Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelinella
Lecanoromycetes,Lecanorales,Parmeliaceae,Parmeliopsis
Lecanoromycetes,Lecanorales,Parmeliaceae,Parmotrema
Lecanoromycetes,Lecanorales,Parmeliaceae,Lendemer
Lecanoromycetes,Lecanorales,Parmeliaceae,Parmotremopsis
Lecanoromycetes,Lecanorales,Parmeliaceae,Phacopsis
